,valor,bairro,zona,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
3731,650000.0,Ponta Negra,Oeste,Casas,360.0,3.0,4.0,3.0
3732,880000.0,Ponta Negra,Oeste,Casas,220.0,3.0,4.0,4.0
3733,285000.0,Flores,Centro-Sul,Apartamentos,60.0,2.0,0.0,1.0
3734,750000.0,Dom Pedro I,Centro-Oeste,Apartamentos,113.0,3.0,2.0,4.0
3736,185000.0,Novo Aleixo,Norte,Casas,90.0,2.0,2.0,1.0
3737,600025.0,Aleixo,Centro-Sul,Casas,150.0,3.0,2.0,4.0
3738,480000.0,Parque 10 de Novembro,Centro-Sul,Casas,135.0,3.0,2.0,2.0
3739,160132.0,Flores,Centro-Sul,Casas,70.0,2.0,2.0,2.0
3740,130000.0,São José Operário,Leste,Casas,535.0,3.0,1.0,2.0
3741,350000.0,Flores,Centro-Sul,Casas,180.0,3.0,1.0,2.0
3742,389500.0,São Geraldo,Centro-Sul,Casas,131.0,3.0,3.0,3.0
3743,488000.0,Santo Agostinho,Oeste,Apartamentos,81.0,3.0,1.0,2.0
3744,595000.0,Santo Agostinho,Oeste,Casas,180.0,2.0,2.0,2.0
3745,881000.0,Flores,Centro-Sul,Casas,145.0,3.0,2.0,3.0
3746,250000.0,Novo Aleixo,Norte,Casas,62.0,2.0,2.0,1.0
3747,560000.0,Aleixo,Centro-Sul,Casas,120.0,3.0,3.0,3.0
3748,970040.0,Ponta Negra,Oeste,Apartamentos,141.0,3.0,2.0,3.0
3749,260000.0,Flores,Centro-Sul,Casas,90.0,3.0,2.0,1.0
3750,980000.0,Ponta Negra,Oeste,Casas,637.0,4.0,4.0,3.0
3751,237600.0,Novo Aleixo,Norte,Apartamentos,49.0,2.0,2.0,1.0
3752,1300030.0,Adrianópolis,Centro-Sul,Apartamentos,116.0,3.0,1.0,3.0
3753,500000.0,Centro,Sul,Casas,350.0,5.0,3.0,5.0
3754,3500000.0,Aleixo,Centro-Sul,Casas,310.0,3.0,5.0,4.0
3755,265000.0,Tarumã-Açu,Oeste,Casas,45.0,2.0,1.0,1.0
3756,270000.0,São Jorge,Oeste,Apartamentos,80.0,3.0,1.0,2.0
3757,145000.0,Coroado,Leste,Casas,235.0,4.0,2.0,3.0
3758,250000.0,Planalto,Centro-Oeste,Apartamentos,41.0,2.0,1.0,1.0
3759,440000.0,Aleixo,Centro-Sul,Apartamentos,152.0,3.0,2.0,2.0
3760,300000.0,Dom Pedro I,Centro-Oeste,Casas,300.0,2.0,1.0,1.0
3761,400000.0,Cidade de Deus,Norte,Casas,250.0,2.0,5.0,4.0
3763,215000.0,Planalto,Centro-Oeste,Apartamentos,52.0,3.0,1.0,1.0
3764,1600000.0,Ponta Negra,Oeste,Casas,250.0,3.0,4.0,2.0
3766,250000.0,Novo Aleixo,Norte,Casas,70.0,2.0,2.0,2.0
3767,230000.0,Compensa,Oeste,Apartamentos,57.0,2.0,1.0,2.0
3768,999000.0,Colônia Terra Nova,Norte,Apartamentos,300.0,4.0,2.0,4.0
3769,1300000.0,Ponta Negra,Oeste,Apartamentos,150.0,3.0,2.0,2.0
3770,600000.0,Planalto,Centro-Oeste,Casas,370.0,4.0,4.0,3.0
3771,650000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,96.0,3.0,1.0,2.0
3772,695000.0,Santo Agostinho,Oeste,Casas,250.0,3.0,1.0,2.0
3773,300000.0,Planalto,Centro-Oeste,Casas,500.0,3.0,3.0,3.0
3775,75000.0,Nova Cidade,Norte,Casas,100.0,3.0,2.0,2.0
3776,530000.0,Ponta Negra,Oeste,Apartamentos,94.0,3.0,2.0,3.0
3777,130000.0,Santo Agostinho,Oeste,Casas,81.0,2.0,1.0,1.0
3778,350000.0,Novo Aleixo,Norte,Casas,85.0,3.0,4.0,1.0
3779,180000.0,Novo Israel,Norte,Apartamentos,46.0,2.0,1.0,1.0
3781,295000.0,Coroado,Leste,Casas,169.0,4.0,2.0,1.0
3782,420000.0,Nossa Senhora Aparecida,Sul,Apartamentos,107.0,3.0,1.0,3.0
3783,1050000.0,Flores,Centro-Sul,Apartamentos,157.0,2.0,4.0,4.0
3784,260000.0,São Francisco,Sul,Apartamentos,70.0,3.0,1.0,2.0
3785,75000.0,Santa Etelvina,Norte,Casas,80.0,2.0,2.0,1.0
3786,220000.0,Novo Aleixo,Norte,Casas,60.0,2.0,2.0,1.0
3787,155000.0,Tarumã,Oeste,Apartamentos,45.0,2.0,1.0,1.0
3789,264500.0,Ponta Negra,Oeste,Apartamentos,49.0,2.0,1.0,1.0
3790,345000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,56.0,3.0,2.0,2.0
3791,360000.0,Flores,Centro-Sul,Casas,98.0,3.0,2.0,2.0
3792,330000.0,Dom Pedro I,Centro-Oeste,Casas,120.0,3.0,3.0,3.0
3793,235990.0,Tarumã,Oeste,Apartamentos,44.0,2.0,2.0,2.0
3794,150000.0,Crespo,Sul,Apartamentos,32.0,1.0,1.0,1.0
3795,210000.0,Flores,Centro-Sul,Casas,65.0,2.0,2.0,2.0
3796,550000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,72.0,1.0,2.0,1.0
3797,323000.0,Planalto,Centro-Oeste,Casas,450.0,3.0,3.0,2.0
3799,490000.0,Flores,Centro-Sul,Apartamentos,74.0,3.0,2.0,3.0
3801,249999.0,Flores,Centro-Sul,Casas,90.0,3.0,2.0,1.0
3802,280000.0,São Raimundo,Oeste,Casas,280.0,5.0,1.0,3.0
3804,5500000.0,Ponta Negra,Oeste,Casas,790.0,5.0,5.0,5.0
3806,450000.0,Chapada,Centro-Sul,Apartamentos,115.0,3.0,1.0,5.0
3807,465000.0,Ponta Negra,Oeste,Apartamentos,88.0,3.0,1.0,3.0
3808,270000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,55.0,1.0,1.0,1.0
3812,255000.0,Flores,Centro-Sul,Casas,60.0,2.0,2.0,1.0
3816,270324.0,Flores,Centro-Sul,Casas,65.0,2.0,2.0,2.0
3817,581001.0,Colônia Terra Nova,Norte,Casas,175.0,3.0,4.0,4.0
3819,750000.0,Parque 10 de Novembro,Centro-Sul,Casas,250.0,3.0,3.0,4.0
3820,95000.0,Nova Cidade,Norte,Casas,45.0,2.0,2.0,1.0
3821,497900.0,Flores,Centro-Sul,Apartamentos,79.0,3.0,0.0,2.0
3823,390000.0,Santa Etelvina,Norte,Casas,1000.0,4.0,5.0,4.0
3825,420000.0,Colônia Santo Antônio,Norte,Apartamentos,85.0,3.0,2.0,2.0
3826,290000.0,Ponta Negra,Oeste,Apartamentos,65.0,2.0,1.0,2.0
3827,2500000.0,Ponta Negra,Oeste,Casas,1600.0,5.0,5.0,5.0
3828,550000.0,Ponta Negra,Oeste,Apartamentos,85.0,3.0,2.0,3.0
3829,250000.0,Colônia Santo Antônio,Norte,Casas,112.0,3.0,2.0,3.0
3830,700000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,274.0,3.0,2.0,5.0
3832,350000.0,Dom Pedro I,Centro-Oeste,Casas,90.0,2.0,2.0,2.0
3833,330000.0,Japiim,Sul,Casas,105.0,3.0,2.0,2.0
3834,250000.0,Colônia Terra Nova,Norte,Apartamentos,73.0,3.0,1.0,2.0
3835,600129.0,Aleixo,Centro-Sul,Casas,150.0,3.0,2.0,4.0
3836,45000.0,Nova Cidade,Norte,Casas,100.0,3.0,2.0,2.0
3838,290000.0,Nova Cidade,Norte,Casas,200.0,3.0,2.0,2.0
3839,550000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,83.0,3.0,2.0,2.0
3840,260000.0,Compensa,Oeste,Casas,220.0,3.0,3.0,1.0
3841,150000.0,Flores,Centro-Sul,Casas,300.0,5.0,2.0,4.0
3842,380000.0,Flores,Centro-Sul,Apartamentos,74.0,3.0,2.0,2.0
3843,280000.0,Flores,Centro-Sul,Casas,180.0,3.0,1.0,2.0
3845,750000.0,Da Paz,Centro-Oeste,Casas,216.0,3.0,4.0,4.0
3846,330000.0,Ponta Negra,Oeste,Apartamentos,55.0,2.0,1.0,1.0
3847,501000.0,Flores,Centro-Sul,Apartamentos,79.0,3.0,2.0,2.0
3849,320000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,90.0,3.0,1.0,2.0
3851,2500000.0,Chapada,Centro-Sul,Casas,303.0,3.0,4.0,4.0
3852,650000.0,Tarumã-Açu,Oeste,Casas,300.0,5.0,5.0,3.0
3855,650004.0,Colônia Terra Nova,Norte,Casas,144.0,3.0,2.0,4.0
3856,235000.0,Aleixo,Centro-Sul,Apartamentos,70.0,2.0,1.0,2.0
3857,380000.0,Dom Pedro I,Centro-Oeste,Apartamentos,62.0,2.0,1.0,2.0
3858,1300088.0,Ponta Negra,Oeste,Apartamentos,207.0,4.0,4.0,4.0
3859,550000.0,Alvorada,Centro-Oeste,Casas,175.0,4.0,3.0,2.0
3860,400003.0,Cidade Nova,Norte,Casas,999.0,3.0,2.0,3.0
3861,750003.0,Ponta Negra,Oeste,Casas,150.0,4.0,2.0,3.0
3863,265500.0,Nova Esperança,Oeste,Apartamentos,55.0,2.0,1.0,2.0
3864,540000.0,Ponta Negra,Oeste,Apartamentos,94.0,3.0,2.0,2.0
3865,369000.0,Dom Pedro I,Centro-Oeste,Apartamentos,64.0,2.0,1.0,2.0
3867,380000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,80.0,3.0,1.0,1.0
3868,280000.0,Dom Pedro I,Centro-Oeste,Apartamentos,70.0,2.0,1.0,2.0
3869,902542.0,São Jorge,Oeste,Apartamentos,133.0,3.0,2.0,5.0
3870,550000.0,Dom Pedro I,Centro-Oeste,Casas,100.0,3.0,3.0,2.0
3871,169000.0,Tarumã,Oeste,Apartamentos,57.0,3.0,2.0,1.0
3873,850000.0,Ponta Negra,Oeste,Apartamentos,133.0,3.0,2.0,5.0
3874,600000.0,Tarumã,Oeste,Casas,397.0,4.0,5.0,5.0
3875,639000.0,Japiim,Sul,Casas,310.0,5.0,5.0,5.0
3876,510000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,67.0,2.0,2.0,2.0
3877,900000.0,Aleixo,Centro-Sul,Apartamentos,154.0,3.0,2.0,5.0
3879,1700000.0,Ponta Negra,Oeste,Casas,219.0,3.0,4.0,5.0
3880,850000.0,Flores,Centro-Sul,Casas,145.0,3.0,2.0,3.0
3882,189990.0,Planalto,Centro-Oeste,Apartamentos,38.0,2.0,1.0,1.0
3883,225000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,60.0,3.0,1.0,1.0
3884,380000.0,Planalto,Centro-Oeste,Casas,160.0,4.0,5.0,3.0
3887,300000.0,Colônia Terra Nova,Norte,Apartamentos,74.0,3.0,1.0,2.0
3889,190000.0,Flores,Centro-Sul,Casas,50.0,2.0,2.0,2.0
3890,1350000.0,Ponta Negra,Oeste,Casas,600.0,4.0,4.0,4.0
3891,190000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,68.0,2.0,1.0,2.0
3892,800000.0,Adrianópolis,Centro-Sul,Apartamentos,140.0,3.0,3.0,4.0
3893,180000.0,Novo Aleixo,Norte,Casas,350.0,3.0,3.0,3.0
3895,249000.0,Dom Pedro I,Centro-Oeste,Casas,122.0,3.0,2.0,2.0
3896,480000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,103.0,3.0,2.0,2.0
3897,159000.0,Coroado,Leste,Apartamentos,65.0,2.0,1.0,2.0
3898,155000.0,Lago Azul,Norte,Apartamentos,44.0,2.0,1.0,1.0
3899,240000.0,Cidade Nova,Norte,Casas,300.0,2.0,3.0,2.0
3900,180128.0,Novo Aleixo,Norte,Casas,70.0,2.0,2.0,2.0
3901,280157.0,Novo Aleixo,Norte,Casas,80.0,3.0,2.0,2.0
3902,265000.0,Planalto,Centro-Oeste,Casas,225.0,3.0,2.0,2.0
3903,170000.0,Gilberto Mestrinho,Leste,Casas,51.0,2.0,4.0,1.0
3904,450000.0,Colônia Santo Antônio,Norte,Apartamentos,78.0,3.0,2.0,2.0
3906,125000.0,São José Operário,Leste,Casas,350.0,3.0,3.0,3.0
3907,145000.0,Santo Agostinho,Oeste,Casas,171.0,2.0,2.0,2.0
3908,650000.0,Ponta Negra,Oeste,Casas,145.0,3.0,4.0,2.0
3909,450000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,50.0,1.0,1.0,1.0
3910,200000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,92.0,3.0,2.0,2.0
3911,420000.0,São Francisco,Sul,Casas,200.0,4.0,4.0,5.0
3912,95000.0,Santa Etelvina,Norte,Casas,120.0,2.0,1.0,2.0
3913,286000.0,Ponta Negra,Oeste,Apartamentos,68.0,2.0,1.0,2.0
3914,790000.0,Novo Aleixo,Norte,Casas,160.0,4.0,4.0,5.0
3915,178000.0,Lago Azul,Norte,Apartamentos,56.0,3.0,1.0,1.0
3916,550000.0,Ponta Negra,Oeste,Apartamentos,81.0,3.0,1.0,2.0
3917,395000.0,Cidade Nova,Norte,Casas,72.0,3.0,2.0,1.0
3918,550000.0,Tarumã-Açu,Oeste,Casas,200.0,3.0,3.0,3.0
3920,150000.0,Redenção,Centro-Oeste,Casas,300.0,4.0,3.0,4.0
3921,249001.0,Dom Pedro I,Centro-Oeste,Casas,122.0,3.0,2.0,1.0
3923,177800.0,Planalto,Centro-Oeste,Apartamentos,41.0,2.0,1.0,1.0
3924,680000.0,Dom Pedro I,Centro-Oeste,Apartamentos,97.0,3.0,2.0,2.0
3925,860000.0,Flores,Centro-Sul,Casas,240.0,4.0,4.0,4.0
3926,650010.0,Colônia Terra Nova,Norte,Casas,144.0,3.0,2.0,4.0
3928,1200000.0,Parque 10 de Novembro,Centro-Sul,Casas,100.0,2.0,3.0,2.0
3929,1125000.0,Ponta Negra,Oeste,Casas,200.0,4.0,4.0,5.0
3930,510000.0,Ponta Negra,Oeste,Apartamentos,94.0,3.0,2.0,3.0
3931,177900.0,Novo Aleixo,Norte,Casas,52.0,2.0,2.0,1.0
3932,161400.0,Ponta Negra,Oeste,Apartamentos,42.0,2.0,1.0,1.0
3933,3280000.0,Compensa,Oeste,Casas,1500.0,5.0,5.0,5.0
3934,250000.0,Centro,Sul,Apartamentos,56.0,2.0,1.0,2.0
3935,150000.0,Nova Cidade,Norte,Casas,128.0,3.0,2.0,2.0
3936,1900000.0,Aleixo,Centro-Sul,Casas,400.0,4.0,5.0,5.0
3938,85000.0,Tarumã,Oeste,Apartamentos,63.0,2.0,1.0,1.0
3940,320000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,90.0,3.0,1.0,2.0
3943,1400000.0,Colônia Terra Nova,Norte,Casas,280.0,3.0,4.0,2.0
3944,200000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,60.0,2.0,1.0,1.0
3945,320000.0,Novo Aleixo,Norte,Casas,85.0,3.0,3.0,2.0
3946,780000.0,Colônia Terra Nova,Norte,Casas,250.0,3.0,2.0,2.0
3948,85000.0,Nova Cidade,Norte,Casas,90.0,3.0,2.0,1.0
3949,250000.0,Flores,Centro-Sul,Apartamentos,52.0,2.0,1.0,2.0
3950,400000.0,Novo Aleixo,Norte,Casas,100.0,3.0,3.0,1.0
3951,1600000.0,Ponta Negra,Oeste,Casas,600.0,4.0,4.0,5.0
3952,342000.0,Ponta Negra,Oeste,Apartamentos,66.0,2.0,1.0,2.0
3954,570000.0,Planalto,Centro-Oeste,Casas,250.0,3.0,3.0,1.0
3955,270000.0,Cidade Nova,Norte,Casas,79.0,3.0,3.0,2.0
3956,4500000.0,Ponta Negra,Oeste,Casas,550.0,5.0,4.0,5.0
3958,2000000.0,Santo Antônio,Oeste,Casas,635.0,5.0,4.0,2.0
3959,850000.0,Flores,Centro-Sul,Apartamentos,150.0,3.0,3.0,4.0
3963,2000000.0,Aleixo,Centro-Sul,Apartamentos,270.0,5.0,4.0,5.0
3964,230000.0,Chapada,Centro-Sul,Apartamentos,59.0,2.0,1.0,1.0
3966,360000.0,Tarumã-Açu,Oeste,Casas,72.0,3.0,2.0,2.0
3968,365000.0,Novo Aleixo,Norte,Casas,89.0,2.0,2.0,2.0
3969,495000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,118.0,3.0,1.0,2.0
3970,900000.0,Ponta Negra,Oeste,Casas,187.0,5.0,4.0,1.0
3971,230000.0,Alvorada,Centro-Oeste,Apartamentos,41.0,2.0,1.0,1.0
3972,900000.0,Adrianópolis,Centro-Sul,Apartamentos,120.0,3.0,2.0,5.0
3973,650000.0,Dom Pedro I,Centro-Oeste,Apartamentos,99.0,3.0,2.0,2.0
3977,550000.0,Alvorada,Centro-Oeste,Casas,212.0,5.0,3.0,4.0
3979,220128.0,Novo Aleixo,Norte,Casas,70.0,2.0,2.0,2.0
3980,380000.0,Planalto,Centro-Oeste,Casas,216.0,3.0,2.0,2.0
3981,510000.0,Ponta Negra,Oeste,Apartamentos,95.0,3.0,2.0,3.0
3982,350000.0,Dom Pedro I,Centro-Oeste,Casas,80.0,3.0,2.0,1.0
3983,950000.0,Adrianópolis,Centro-Sul,Apartamentos,140.0,3.0,2.0,4.0
3984,1200000.0,Ponta Negra,Oeste,Apartamentos,195.0,3.0,3.0,4.0
3985,475000.0,Flores,Centro-Sul,Apartamentos,90.0,3.0,2.0,2.0
3986,779300.0,Ponta Negra,Oeste,Casas,145.0,3.0,3.0,3.0
3987,170000.0,Tarumã-Açu,Oeste,Apartamentos,70.0,2.0,1.0,2.0
3988,770000.0,Ponta Negra,Oeste,Casas,230.0,3.0,3.0,4.0
3989,750000.0,Santo Agostinho,Oeste,Casas,262.0,3.0,5.0,5.0
3992,315990.0,Planalto,Centro-Oeste,Apartamentos,59.0,2.0,1.0,1.0
3993,190000.0,São José Operário,Leste,Casas,188.0,3.0,2.0,3.0
3994,220000.0,Novo Aleixo,Norte,Casas,60.0,2.0,2.0,1.0
3999,234210.0,Gilberto Mestrinho,Leste,Apartamentos,54.0,3.0,1.0,1.0
4001,750000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,134.0,3.0,2.0,5.0
4003,380000.0,Parque 10 de Novembro,Centro-Sul,Casas,94.0,3.0,2.0,2.0
4004,400000.0,Flores,Centro-Sul,Apartamentos,96.0,3.0,2.0,3.0
4005,550000.0,Ponta Negra,Oeste,Apartamentos,94.0,3.0,2.0,3.0
4006,1100000.0,Flores,Centro-Sul,Casas,180.0,4.0,3.0,4.0
4007,700000.0,Compensa,Oeste,Casas,400.0,3.0,3.0,3.0
4008,390000.0,Flores,Centro-Sul,Casas,72.0,2.0,2.0,2.0
4009,165000.0,Compensa,Oeste,Apartamentos,70.0,2.0,1.0,2.0
4010,780000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,180.0,4.0,3.0,1.0
4011,280002.0,Cidade Nova,Norte,Casas,257.0,4.0,3.0,3.0
4013,320000.0,Flores,Centro-Sul,Apartamentos,80.0,3.0,1.0,2.0
4015,1500000.0,Ponta Negra,Oeste,Casas,226.0,3.0,2.0,5.0
4017,1600000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,165.0,3.0,2.0,4.0
4018,1900000.0,Ponta Negra,Oeste,Casas,440.0,5.0,4.0,5.0
4019,1600110.0,Ponta Negra,Oeste,Casas,280.0,4.0,4.0,5.0
4022,735000.0,São Jorge,Oeste,Apartamentos,133.0,3.0,2.0,4.0
4023,130000.0,Cidade Nova,Norte,Apartamentos,50.0,2.0,1.0,1.0
4024,160125.0,Flores,Centro-Sul,Casas,70.0,2.0,2.0,2.0
4025,178690.0,Planalto,Centro-Oeste,Apartamentos,38.0,2.0,1.0,1.0
4026,450000.0,Aleixo,Centro-Sul,Apartamentos,155.0,4.0,2.0,4.0
4028,899000.0,Chapada,Centro-Sul,Casas,350.0,3.0,2.0,2.0
4029,295000.0,Colônia Terra Nova,Norte,Apartamentos,72.0,3.0,1.0,2.0
4031,900000.0,Ponta Negra,Oeste,Casas,170.0,3.0,3.0,5.0
4032,400000.0,Centro,Sul,Apartamentos,170.0,4.0,1.0,2.0
4033,225000.0,Novo Aleixo,Norte,Casas,120.0,3.0,3.0,1.0
4034,250000.0,Flores,Centro-Sul,Apartamentos,50.0,2.0,1.0,2.0
4036,1300087.0,Ponta Negra,Oeste,Apartamentos,207.0,4.0,4.0,4.0
4037,750000.0,Ponta Negra,Oeste,Casas,170.0,3.0,2.0,3.0
4039,50000.0,Colônia Terra Nova,Norte,Apartamentos,42.0,2.0,2.0,1.0
4040,899000.0,Tarumã,Oeste,Casas,177.0,3.0,4.0,4.0
4041,2000000.0,Ponta Negra,Oeste,Apartamentos,180.0,3.0,3.0,2.0
4042,170000.0,Tarumã,Oeste,Apartamentos,56.0,3.0,1.0,1.0
4045,850000.0,Ponta Negra,Oeste,Casas,275.0,3.0,3.0,4.0
4046,380000.0,Cidade Nova,Norte,Casas,103.0,2.0,2.0,1.0
4047,175000.0,Planalto,Centro-Oeste,Apartamentos,42.0,2.0,1.0,1.0
4048,590000.0,Tarumã,Oeste,Casas,150.0,3.0,3.0,3.0
4049,195000.0,Japiim,Sul,Casas,87.0,2.0,1.0,1.0
4050,3500000.0,Ponta Negra,Oeste,Casas,410.0,4.0,5.0,5.0
4051,280000.0,Nova Cidade,Norte,Casas,170.0,3.0,1.0,1.0
4054,85000.0,Tarumã,Oeste,Casas,80.0,2.0,4.0,2.0
4056,255000.0,Flores,Centro-Sul,Casas,90.0,3.0,2.0,2.0
4058,300128.0,Planalto,Centro-Oeste,Casas,90.0,3.0,2.0,2.0
4059,764000.0,Dom Pedro I,Centro-Oeste,Apartamentos,133.0,3.0,2.0,4.0
4061,180000.0,Cidade de Deus,Norte,Casas,90.0,2.0,2.0,2.0
4062,230000.0,Flores,Centro-Sul,Apartamentos,42.0,2.0,1.0,1.0
4063,2100000.0,Ponta Negra,Oeste,Casas,500.0,4.0,4.0,5.0
4066,450000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,87.0,3.0,2.0,2.0
4067,300020.0,Flores,Centro-Sul,Casas,60.0,2.0,2.0,1.0
4068,95000.0,Colônia Terra Nova,Norte,Apartamentos,80.0,2.0,1.0,2.0
4070,650000.0,Tarumã,Oeste,Casas,197.0,4.0,4.0,5.0
4071,1500000.0,Ponta Negra,Oeste,Apartamentos,170.0,4.0,3.0,4.0
4074,800000.0,Parque 10 de Novembro,Centro-Sul,Casas,310.0,5.0,3.0,5.0
4075,315000.0,Planalto,Centro-Oeste,Apartamentos,52.0,2.0,1.0,2.0
4077,830000.0,Colônia Terra Nova,Norte,Casas,145.0,3.0,4.0,5.0
4078,160121.0,Flores,Centro-Sul,Casas,70.0,2.0,2.0,2.0
4079,480000.0,Centro,Sul,Casas,300.0,3.0,0.0,2.0
4082,3800000.0,Tarumã,Oeste,Casas,630.0,5.0,4.0,5.0
4083,140000.0,Tarumã-Açu,Oeste,Apartamentos,48.0,2.0,1.0,1.0
4084,650000.0,Dom Pedro I,Centro-Oeste,Apartamentos,100.0,3.0,1.0,2.0
4086,550000.0,Cidade Nova,Norte,Casas,200.0,3.0,3.0,1.0
4087,600028.0,Aleixo,Centro-Sul,Casas,160.0,3.0,2.0,4.0
4088,1650000.0,Ponta Negra,Oeste,Apartamentos,211.0,4.0,3.0,5.0
4089,399500.0,Flores,Centro-Sul,Casas,72.0,2.0,4.0,2.0
4092,249002.0,Dom Pedro I,Centro-Oeste,Casas,122.0,3.0,2.0,1.0
4093,650000.0,Aleixo,Centro-Sul,Casas,286.0,3.0,4.0,3.0
4094,850000.0,Adrianópolis,Centro-Sul,Apartamentos,110.0,3.0,2.0,4.0
4095,345000.0,Flores,Centro-Sul,Apartamentos,81.0,3.0,2.0,2.0
4096,350000.0,Novo Aleixo,Norte,Casas,224.0,4.0,3.0,5.0
4097,520000.0,Ponta Negra,Oeste,Apartamentos,96.0,3.0,2.0,1.0
4098,270000.0,Santo Antônio,Oeste,Casas,170.0,3.0,1.0,3.0
4099,2500000.0,Chapada,Centro-Sul,Casas,240.0,4.0,4.0,5.0
4101,350000.0,Dom Pedro I,Centro-Oeste,Casas,80.0,3.0,2.0,1.0
4102,600000.0,Tarumã-Açu,Oeste,Casas,180.0,3.0,3.0,3.0
4103,360000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,68.0,2.0,1.0,2.0
4105,345345.0,Ponta Negra,Oeste,Casas,60.0,2.0,2.0,3.0
4106,800000.0,Ponta Negra,Oeste,Casas,200.0,3.0,4.0,4.0
4108,218000.0,Ponta Negra,Oeste,Apartamentos,44.0,2.0,1.0,1.0
4109,560000.0,Adrianópolis,Centro-Sul,Apartamentos,67.0,2.0,2.0,2.0
4111,750000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,110.0,3.0,2.0,4.0
4112,150000.0,Alvorada,Centro-Oeste,Casas,75.0,3.0,1.0,2.0
4113,142000.0,Tarumã-Açu,Oeste,Apartamentos,55.0,3.0,1.0,1.0
4114,711000.0,Centro,Sul,Apartamentos,106.0,3.0,2.0,2.0
4115,790000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,109.0,3.0,2.0,2.0
4116,265000.0,Raiz,Sul,Casas,90.0,2.0,1.0,2.0
4117,650005.0,Ponta Negra,Oeste,Casas,145.0,3.0,4.0,4.0
4118,190000.0,Cidade Nova,Norte,Casas,160.0,5.0,4.0,3.0
4119,3500000.0,Chapada,Centro-Sul,Casas,331.0,5.0,4.0,5.0
4120,1200000.0,Aleixo,Centro-Sul,Casas,300.0,5.0,5.0,4.0
4121,429999.0,Aleixo,Centro-Sul,Apartamentos,109.0,3.0,2.0,3.0
4122,275000.0,Flores,Centro-Sul,Apartamentos,168.0,3.0,3.0,2.0
4124,525000.0,Adrianópolis,Centro-Sul,Apartamentos,117.0,3.0,2.0,2.0
4127,210000.0,Gilberto Mestrinho,Leste,Casas,99.0,3.0,1.0,2.0
4129,350000.0,Cidade Nova,Norte,Casas,150.0,4.0,2.0,4.0
4131,250000.0,Nova Cidade,Norte,Casas,80.0,2.0,3.0,3.0
4132,270000.0,Tarumã-Açu,Oeste,Casas,44.0,2.0,1.0,1.0
4133,1500000.0,Ponta Negra,Oeste,Casas,250.0,4.0,4.0,5.0
4134,230000.0,Da Paz,Centro-Oeste,Apartamentos,46.0,2.0,1.0,1.0
4135,780000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,180.0,4.0,3.0,4.0
4136,400009.0,Novo Aleixo,Norte,Casas,100.0,3.0,2.0,2.0
4137,1500000.0,Ponta Negra,Oeste,Casas,360.0,3.0,4.0,3.0
4138,270158.0,Flores,Centro-Sul,Casas,80.0,2.0,2.0,2.0
4139,500000.0,Dom Pedro I,Centro-Oeste,Apartamentos,98.0,3.0,2.0,2.0
4140,850000.0,Ponta Negra,Oeste,Casas,250.0,3.0,4.0,5.0
4142,170000.0,Parque 10 de Novembro,Centro-Sul,Apartamentos,41.0,2.0,1.0,1.0
4143,457000.0,Flores,Centro-Sul,Apartamentos,79.0,3.0,2.0,2.0
4145,260000.0,Flores,Centro-Sul,Casas,81.0,3.0,2.0,1.0
4146,234500.0,Gilberto Mestrinho,Leste,Apartamentos,54.0,3.0,1.0,2.0
4147,1600000.0,Parque 10 de Novembro,Centro-Sul,Casas,1500.0,5.0,3.0,5.0
4148,650000.0,Flores,Centro-Sul,Casas,171.0,2.0,3.0,3.0
4149,550000.0,Nossa Senhora das Graças,Centro-Sul,Apartamentos,140.0,4.0,2.0,4.0
4150,270000.0,Compensa,Oeste,Casas,314.0,4.0,2.0,4.0
4151,60000.0,Lírio do Vale,Oeste,Apartamentos,44.0,2.0,1.0,1.0
4153,580000.0,Ponta Negra,Oeste,Casas,150.0,3.0,2.0,2.0
4154,420000.0,Novo Aleixo,Norte,Casas,110.0,3.0,2.0,3.0
